X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,X,Y
7465.19319860116,33504.1451016074,26011,B01,BEF TUAS AVE 11,7465,33504
40289.4121018142,40657.4848014424,77129,B04,OPP UNIT 104,40289,40657
17737.2664995948,36572.4204010218,43351,B02,BLK 168,17737,36572
10392.9644979258,32405.8064032119,23231,B11,HYDRIL PTE LTD,10393,32406
36740.8479991759,41802.956199142,65179,B01,BLK 126A,36741,41803
27133.1456975944,27830.2737030548,14011,B10,MT FABER LODGE,27133,27830
14982.1253019886,34847.754197883,21539,B01,OPP KAILY PACKAGING,14982,34848
26901.8774020447,28782.4870981072,14039,B07,OPP ST. THERESA'S CONVENT,26902,28782
28056.5348967704,28297.162497847,14071,B05,KEPPEL WORKSHOP,28057,28297
12784.8957987693,33685.8579986339,22159,B02,OPP HITACHI,12785,33686
18655.9510018928,40282.8102027798,44119,B10,BLK 204,18656,40283
28064.3013971644,48545.9936994927,58071,B33,PRISON TRG SCH,28064,48546
41082.1865030833,37434.6750031867,76409,B06,BLK 259,41082,37435
20611.225102269,39915.0278023345,44209,B06,OPP PETIR STN,20611,39915
29734.4345969448,35146.6135996387,52239,B02,BLK 177,29734,35147
28303.2870967388,30901.4511998804,13089,B09,THE MORNINGSIDE,28303,30901
12102.2441972946,35055.6809982871,23041,B04,OPP JURONG CAMP,12102,35056
23502.576400686,32387.4249021039,11389,B01,BLK 46,23503,32387
42238.7644988612,35837.1764031217,96049,B10,OPP TROPICANA CONDO,42239,35837
19420.0113011739,42801.7351967697,45059,B16,OPP DIGILAND,19420,42802
41351.1924542089,36315.6876577091,96141,B04,,41351,36316
13635.8683021477,45088.3827001317,33031,B15,AFT JLN BAHTERA,13636,45088
6133.65510280114,30388.8754017769,26211,NIL,TUAS POWER STN,6134,30389
32334.4427992191,43262.853003129,68069,B02,OPP SING CHINA BLDG,32334,43263
29851.1106993139,39793.6793005512,54359,B17,BLK 502,29851,39794
7579.91829785797,34954.8629967837,25111,B13,SE PLASTICS,7580,34955
28711.3752004668,40119.3948981431,55131,B07,BLK 612,28711,40119
42314.5590024208,36216.1093032253,96051,B11,OPP CHANGI CT,42315,36216
25441.2416970403,47369.2428980099,58309,B05,OPP 3M BLDG,25441,47369
41412.1512006724,35094.0157972001,96119,B02,ITE COLLEGE EAST,41412,35094
16587.0309982785,36801.5390967314,28491,B09,OPP JURONG POLYCLINIC,16587,36802
13413.8855967102,44602.8978006879,33011,B19,B19 LIM CHU KANG RD,13414,44603
30215.259796815,32348.7987989467,07111,B03,BROADWAY HOTEL,30215,32349
12547.7119979935,39369.7854002906,31051,B02,BEF MUSLIM CEMY PATH 1,12548,39370
34545.5469971163,33407.4645022308,81111,B02,PAYA LEBAR STN,34546,33407
29133.0592030475,39943.2556997698,54461,B19,BLK 649,29133,39943
29955.016102037,34497.2040025752,52401,B03,BLK 102,29955,34497
31123.5986023475,33054.8969002783,60099,B01,BEF LAVENDER ST,31124,33055
36828.9828995699,32249.7363985902,92301,B02,BEF ST. PATRICK'S RD,36829,32250
13280.1852985992,37189.6293013951,27101,B14,WESTVILLE,13280,37190
33256.4198012023,34313.5638981356,70029,B10,AFT CANOSSA CON PR SCH,33256,34314
24425.9518967075,47154.6429980419,46781,B01,BEF ADMIRALTY PR SCH,24426,47155
10562.7554987904,34347.6835975083,24159,B08,AFT JOO KOON RD,10563,34348
38530.9759993823,32191.859891561,93149,B01,,38531,32192
6036.1075016761,30124.9823972391,26429,NIL,TUAS POWER STN,6036,30125
14392.3250999247,34300.2365969515,21499,B05,BEF JLN TUKANG,14392,34300
19140.6057977737,46461.3074972376,49189,B01,AFT KRANJI RD,19141,46461
29596.6870035283,37018.8389933739,53239,B03,Opp Bishan Stn,29597,37019
29054.6397071216,44446.3013731514,59711,NIL,672C,29055,44446
15499.890100507,36818.2697967806,28611,B01,OPP BLK 461,15500,36818
30517.3580011647,37875.1915030341,54369,B01,OPP BLK 4025,30517,37875
27979.8478003595,30970.8028973994,13071,B12,OPP RIVER VALLEY PR SCH,27980,30971
39814.7994012597,34130.4097012151,84059,B10,BLK 65,39815,34130
17540.7034030339,34351.4210998723,20089,B03,OPP CARRIER S'PORE,17541,34351
19948.9634315288,40323.6444214148,44049,B01,OPP TEN MILE JUNCTION STN,19949,40324
24475.9306012485,32648.0795991039,11239,B10,FAIRLODGE,24476,32648
27956.4932027276,29832.8712973778,10149,B04,BLK 1,27956,29833
38701.0248981017,34148.1748970124,84008,NIL,BEDOK BUS INT,38701,34148
30603.5596016547,31759.5819974609,01109,TMNL,QUEEN ST TER,30604,31760
26276.9933028343,49280.3087014121,58149,B07,OPP SEMBAWANG SHIPYARD G 8,26277,49280
34152.7658977403,32311.1509993636,81181,B03,BLK 99,34153,32311
23051.2110025924,46527.2400002998,46639,B03A,OPP BLK 892C CP,23051,46527
40538.4096982895,39840.556900718,77191,B13,BLK 500A,40538,39841
23077.0575016934,33160.9087009409,11289,B16,OPP TAN BOON CHONG AVE,23077,33161
32529.5848997891,34657.889501556,70101,B03,OPP GULAB BLDG,32530,34658
38325.6308970335,38825.0726027223,74039,B34,BEF JLN SAM KONG SI,38326,38825
11220.3216014882,34666.0841991226,23071,B10,OPP SAFTI MILITARY INST,11220,34666
17817.4930032988,40285.5911972423,44529,B02,BLK 410,17817,40286
24640.71554145,34616.9397236125,41079,B22,NATL JC,24641,34617
26013.687758335,30999.031415305,10479,B02,AFT TANGLIN ROAD,26014,30999
37923.7514971906,32692.3159030549,93061,B13,BEF SIGLAP RD,37924,32692
36008.5155123433,33974.9914149212,83111,B03,BLK 17,36009,33975
15826.3412921411,36368.7583971955,28379,B22,AFT JURONG WEST ST 51,15826,36369
22192.5248312129,29504.2212643178,16221,B03,OPP FORMER HAW PAR VILLA,22193,29504
34396.4367823794,34122.4233166785,70259,B06,OPP MACPHERSON STN,34396,34122
18893.7416029011,37924.7818987272,43571,B03,OPP BT GOMBAK STN,18894,37925
32178.0817015774,33810.42660309,60221,B01,BLK 73,32178,33810
31366.4196999908,31915.9675970821,01329,B15,BLK 8,31366,31916
24528.1540026169,46519.4729982489,46879,B06,OPP BLK 644,24528,46519
34967.6907022433,38895.2366015848,64249,B01,BLK 327,34968,38895
28401.8230015722,46371.9218011594,59239,B15,BLK 291,28402,46372
23649.9653975764,34538.7595972396,42131,B02,AFT LANTANA AVE,23650,34539
22404.6998009087,43267.7317023449,48121,B03,OPP MANDAI ORCHID GDN,22405,43268
28793.5042973918,38524.8360009437,54619,B12,OPP BLK 220,28794,38525
35480.0300021196,32842.0721000689,82159,B02,AFT TEMBELING RD,35480,32842
34634.8380978641,40005.3526991512,64571,B03,BLK 438,34635,40005
14229.0420016848,35673.3358980523,21351,B06,OPP CHARTERED IND,14229,35673
41041.5208015641,37099.6141975199,76171,B04,BLK 266,41042,37100
26413.8052995212,47346.7557971827,58371,B05,BET BLKS 325/326,26414,47347
18413.9126012348,38431.3791016479,43491,B02,BLK 331,18414,38431
18448.4128997807,33873.9591993185,20051,B22,CYCLE \& CARRIAGE,18448,33874
20274.0778989314,40180.754600489,44631,B01,OPP BT PANJANG PLAZA,20274,40181
41692.2469113664,39514.5654116303,78081,B04,BLK 467,41692,39515
24241.5987133798,30856.7311072508,11049,B06,OPP BLESSED SACRAMENT CH,24242,30857
36189.259901307,32754.286801732,83311,B04,AFT LOR NANGKA,36189,32754
6306.14559868335,36286.6391023824,25419,B02,OPP TUAS TER,6306,36287
24926.6671328066,33082.4243988637,11109,B08,SPANISH VILLAGE,24927,33082
18500.3760996332,40273.7741011684,44471,B01,BLK 234,18500,40274
21136.2638467084,33340.3660957142,17119,B14,OPP BLK 343,21136,33340
29421.9593026685,39876.7280005915,54251,B19,OPP ANDERSON JC,29422,39877
30926.328902233,33500.5337989588,50349,B01,BLK 107,30926,33501
15550.4156968847,37560.7024985323,28159,B10,AFT HONG KAH CIRCLE,15550,37561
7789.40389808474,34755.7618991244,25121,B11,WESTERN DIGITAL,7789,34756
18584.7378998252,40512.9729983269,44391,B01,AFT BLK 202,18585,40513
40485.0589022349,40267.8223974361,77091,B05,BEF PASIR RIS WAY,40485,40268
29630.2775010709,35873.0222973054,52179,B03,BRADDELL STN,29630,35873
41382.0676017354,36801.7351983762,76301,B03,BLK 283,41382,36802
15737.4427973286,34695.4294977105,21579,B04,JURONG SEC SCH,15737,34695
22687.774997181,29843.4818029819,15101,B08,OPP LP 31,22688,29843
29836.9527004994,31489.1224030411,07011,B01,PEACE CTR,29837,31489
31335.1513986669,32931.8953993867,60011,B01,S'PORE POST,31335,32932
24117.5546968304,31874.134401328,11429,B06,OPP BLK 115B,24118,31874
26008.5732011645,29528.1647015448,10651,B01,BLK 116,26009,29528
27749.6914009378,30304.5886983036,10221,B03,GANGES CTR,27750,30305
39418.1792007948,38033.4533984932,75271,B11,BLK 721,39418,38033
23066.5351028837,43835.1546994477,48041,B16,AFT JLN ULU SEMBAWANG,23067,43835
12769.7159974465,36753.1381031583,27399,B05,BLK 859,12770,36753
47052.5326508883,39399.6479929577,95161,NIL,BEF CHANGI FERRY RD,47053,39400
18152.0410231977,40725.7023517093,44539,B02,LOT 1 SHOPPERS' MALL,18152,40726
26611.1957009275,49045.8099994208,58169,B05,AFT CDANS,26611,49046
40163.5973023958,39534.4137971345,77011,B15,OPP BLK 515,40164,39534
24162.0754996535,48872.5633019588,47179,B01,SU BROS TPT SVC,24162,48873
9636.24370320232,31173.8383977582,24351,B04,OPP S'PORE TAKADA IND,9636,31174
22759.9070026846,30579.2385008403,18101,B01,PSB SCIENCE PARK BLDG,22760,30579
38990.2813985511,34816.9993027974,84341,B10,OPP FENGSHAN PR SCH,38990,34817
20033.5709973992,32233.9880021688,17061,B09,BLK 701,20034,32234
29292.0401972776,28502.0658978913,03222,B01,HUB SYNERGY PT,29292,28502
32517.4181026469,38925.5492993097,66319,B03,BET BLKS 142/148,32517,38926
32464.1539018152,39519.8911993617,66421,B01,BLK 537,32464,39520
40703.669799991,33264.3832001844,94051,B15,OPP TEMASEK SEC SCH,40704,33264
27154.1271016228,40502.7091970513,56051,B27,OPP 3M S'PORE,27154,40503
28100.1851994482,30247.1377019422,06149,B08,OPP HOLIDAY INN ATRIUM S'PORE,28100,30247
31027.353097926,39886.2741024548,54499,B11,BEF CTE,31027,39886
33224.020197549,39130.9379005928,63399,B16,BLK 632,33224,39131
10511.356101893,31825.254800664,23321,B11,OPP SINIP STEEL PTE LTD,10511,31825
40272.7468019837,39525.6870990204,77019,B16,BLK 515,40273,39526
18155.1845967894,36879.9773981905,43329,B02,BLK 144,18155,36880
26866.25850101,47586.826600446,58109,B02,OPP BLK 311,26866,47587
30157.5273973326,34854.1873008228,52329,B02,OPP TOA PAYOH STADIUM,30158,34854
20500.4822017335,43588.4233974498,45201,B26,OPP POLICE TACTICAL TRG CAMP,20500,43588
10027.8547010477,32365.2385973974,23221,B13,AFT GUL WAY,10028,32365
20156.7566987856,40421.6838971357,44641,B12,BLK 602,20157,40422
28533.2392491916,32761.0246150367,40181,B01,NEWTON STN,28533,32761
29148.8258967444,31044.4299988994,08011,B01,OPP HAW PAR GLASS TWR,29149,31044
22415.700998231,31026.1786975606,18239,B02,OPP NUH,22416,31026
34066.4801971105,37887.4152976419,63239,B04,OPP BLK 210,34066,37887
14973.2755989214,35801.5677002438,21219,B10,LAKEPOINT CONDO,14973,35802
11337.3044010476,32628.936800638,23259,B08,BEF SHIPYARD RD,11337,32629
29499.9060991736,35035.3086981525,52189,B01,TOA PAYOH STN,29500,35035
12762.9801973701,31978.5104968442,23461,B03,SELCO PTE LTD,12763,31979
18516.9406984407,34775.0798022533,28049,0,Opp The Synergy,18517,34775
29086.0526968582,28417.8903972322,05651,B08,OPP IBM TWRS,29086,28418
27169.0309982483,32049.2484968186,09159,B01,AFT TOMLINSON RD,27169,32049
29846.4999970983,35460.4983980024,52279,B06,BLK 56,29846,35460
22715.9415010521,46900.8083002694,46271,B05,OPP BLK 802,22716,46901
32662.453496956,37069.8758969518,62141,B15,OPP BLK 1,32662,37070
24968.2993027573,31158.4906997901,11481,B07,QUEENSTOWN LIB,24968,31158
21104.0040997198,39144.2573006807,43889,NIL,Aft Chestnut Dr,21104,39144
32804.8384992176,36637.9990973499,62169,B03,BLK 426,32805,36638
31564.1726013174,39201.2879019545,66349,B06,OPP DAIKIN S'PORE,31564,39201
24495.7220024887,46510.2730990572,46871,B05,BLK 644,24496,46510
20598.3265989256,31275.3353984839,17381,B03A,WEST BAY RESORT CONDO,20598,31275
36039.485182592,33917.1539975261,83119,B04,OPP BLK 16,36039,33917
28378.6008017589,40766.5834026567,55341,B01,OPP THOMSON GR,28379,40767
28126.8133988216,30348.2782028283,06129,B01,GRAND COPTHORNE HOTEL,28127,30348
38525.5874319295,36807.7636028091,75259,B01,TROPICA CONDO,38526,36808
41564.7922021246,33578.8681980317,94071,B19,OPP BEDOK CAMP 2,41565,33579
16127.6221983806,36904.46240045,28509,B02,BLK 422,16128,36904
39225.6322968113,36694.8072005846,75099,B01,OPP BLK 822,39226,36695
19599.6770023765,40043.6329032712,44141,B02,PHOENIX STN,19600,40044
16718.9946987984,36463.2248018046,28469,B08,BLK 316,16719,36463
36027.6818490793,41897.9241418431,65191,B01,,36028,41898
11447.5885561453,31981.1349149454,23421,B09,COMFORT HOLDINGS,11448,31981
19713.4173095233,40936.7350024259,44869,B04,OPP BLK 635C,19713,40937
21345.0036019302,47498.2357995368,46151,B08,BLK 211,21345,47498
33220.6027984959,39213.1875997983,63391,B15,BLK 639,33221,39213
38666.3103986578,35091.183297095,84419,B03,BLK 512,38666,35091
25621.0014985172,42760.4935997237,48099,B05,OPP SCDF NEE SOON CAMP,25621,42760
30227.2530998769,35611.0965997293,52351,B07,BLK 2,30227,35611
37563.6296023158,32982.5402976975,83179,B03,AFT SIGLAP DR,37564,32983
21881.5703032449,32618.7772977935,19031,B07,DOVER STN,21882,32619
12667.675101624,39773.0208975625,31061,B39,OPP LIM CHU KANG CAMP II,12668,39773
31642.8328991586,33275.6184006508,60029,B04,BLK 16,31643,33276
28978.347500505,46468.9216985556,59191,B03,OPP NORTHLAND SEC SCH,28978,46469
43510.1324990585,40384.8553032793,98209,B03,ASIA BROADCAST CTR,43510,40385
8019.66239788812,33605.2149018736,25331,B03,CHUGOKU MARINE PAINTS,8020,33605
26221.6057005343,30003.2277975899,10451,B01,OPP BLK 71,26222,30003
25469.2169970222,47390.3821985493,58301,B06,3M BLDG,25469,47390
39206.9113984037,34456.1441967507,84359,B02,OPP BEDOK CTRL PO,39207,34456
46514.0436993228,41017.1283004503,95091,B02,OPP CHANGI INTL EXH CTR,46514,41017
17262.4423968599,36310.3604904212,28299,B20,BLK 253,17262,36310
21317.2408988643,47258.3495994139,46141,B04,BLK 32,21317,47258
18845.9914497562,35420.3207228425,28679,B06,HITACHI ELEVATOR BLDG,18846,35420
31593.5966006326,34116.8066999568,60161,B15,ST. MICHAEL'S PL,31594,34117
34585.8552020829,30859.9060013953,91111,B01,CP B1,34586,30860
36159.7732014793,32167.6388994496,92121,NIL,OPP THE HOLY FAMILY CH,36160,32168
27868.8901972691,38091.7331980699,53351,B08,AI TONG SCH,27869,38092
6152.31547234263,30631.0277643622,26221,NIL,OPP YLS STEEL,6152,30631
34619.5994310639,38851.1376988199,64011,B29,NAUNG CT,34620,38851
34214.2491000955,38471.0251987082,63051,B25,S'GOON JC,34214,38471
32248.4662974633,32836.8543995984,80109,B02,BET BLKS 2B/2C,32248,32837
18754.711200169,37091.6504007455,43411,B01,OPP BLK 628,18755,37092
30195.4600984335,31312.1436026274,07569,B04,MIDLINK PLAZA,30195,31312
28088.3623013162,38809.664798336,54061,B15,BLK 246,28088,38810
35824.6992009157,42520.8356996981,65201,NIL,OPP BLK 201A,35825,42521
32662.9883028218,38672.9608031002,63209,B12,TOHO GREEN,32663,38673
32866.1852970997,37467.2522989966,63159,B02,HIGHLAND CTR,32866,37467
36441.9482008377,33018.2913985283,83151,B07,EAST SHORE HOSP,36442,33018
33678.152299484,33410.3300984901,81209,B06,GEYLANG METH SEC SCH,33678,33410
27231.4749989917,30641.2245020305,13051,B16,OPP VALLEY PT CONDO,27231,30641
28182.3968981431,44360.0487026683,59429,B01,BLK 846,28182,44360
26728.5719975232,32014.8516980132,09149,B02,OPP BRITISH COUNCIL,26729,32015
39887.8020983303,33633.6964990873,84081,B08,OPP BLK 40,39888,33634
26182.3191000536,42704.3587992651,57141,B02,BEF UPP THOMSON RD,26182,42704
22547.6697879281,30811.5362953713,18331,B01A,KENT RIDGE STN,22548,30812
32774.7972044793,38942.7534974702,63219,B14,OPP BLK 139,32775,38943
21184.7262734502,33062.1467006603,17109,B16,OPP BLK 352,21185,33062
31722.0451978162,40035.2627974071,54659,B07,TECHPLACE 2,31722,40035
29178.7946030486,30796.1450984688,04311,B03,AFT RIVER VALLEY RD,29179,30796
23111.7352019629,30282.2442990637,18261,B07,OPP DSO NATL LABORATORIES,23112,30282
24430.6817028337,47193.6005974023,46789,B02,OPP ADMIRALTY PR SCH,24431,47194
9164.44449919721,32255.9259008973,24661,B17,OPP GE KEPPEL ENERGY,9164,32256
10973.7098984571,34428.9843994755,23489,B17,OPP MOLEX,10974,34429
18722.3132995088,41586.2738025456,45361,B02,OPP BLK 765,18722,41586
36447.9186969017,42041.6560994967,65169,B03,BLK 108,36448,42042
27587.6719962452,30871.0327977649,13063,B14A,MUTIARA CREST,27588,30871
25514.1483004105,30038.1768018349,10409,B04,BLK 50,25514,30038
26108.0089002662,29996.2200004595,10459,B02,BLK 72,26108,29996
28056.324596915,46534.6106999961,59259,B16,DARUL MAKMUR MQUE,28056,46535
41006.4740006256,35222.8802019509,84439,B09,OPP BLK 3011,41006,35223
13662.2381020095,35205.6302011947,22569,B31,OPP BLK 660,13662,35206
11972.1974994302,31761.872602496,23409,B06,MOBIL MARINE TER,11972,31762
35593.3016759069,31773.4160645302,92109,B20,OPP KATONG SHOP CTR,35593,31773
41878.8928977785,34827.1952021706,96229,B08,S'PORE EXPO,41879,34827
20519.4516975407,38783.5887978014,43089,B14,AFT ASSUMPTION ENG SCH,20519,38784
36149.8342032477,42873.7125995359,65091,B19,OPP PUNGGOL PORT RD,36150,42874
20269.4989001121,31192.6916015739,17369,B16,AFT WEST COAST LINK,20269,31193
15192.2973008771,35570.2831008446,21619,B12,AFT CORPORATION RD,15192,35570
27924.9872876499,35808.2754933432,51119,B02,BEF ANDREW RD,27925,35808
27462.2160003277,46439.3339940704,59271,B07,BLK 118,27462,46439
34348.2879968155,39104.1311971709,64551,B02,BLK 836,34348,39104
28127.5346032315,33391.9962019821,40069,B06,ANGLO-CHINESE SCH,28128,33392
24881.1553001658,32540.1711987002,11229,B08,LES JARDINS DE HOLLAND,24881,32540
27513.9335005092,28444.7140975822,14221,B07,OPP ST TERESA'S CH,27514,28445
28773.6539976704,40591.2970012206,55151,B05,ANG MO KIO COMM HOSP,28774,40591
26934.881429661,31775.2466303806,09139,B08,AFT CUSCADEN RD,26935,31775
27826.6953992966,44612.5453032536,59329,B27,NAVAL BASE SECONDARY SCHOOL,27827,44613
21817.0716874359,45646.0209981058,46619,B07,OPP FUCHUN SEC SCH,21817,45646
35367.5617120642,43123.9651435663,65409,NIL,BEF BLK 264,35368,43124
41014.6578993672,38037.6629005986,76369,B08,BLK 496F,41015,38038
30587.0753009558,38706.9009026999,54389,B06,BLK 465,30587,38707
39457.7101015878,38060.0401979703,75279,B12,OPP BLK 721,39458,38060
21112.2345007364,39834.631197335,44229,B01,BEF PENDING STN,21112,39835
30671.3345981204,33277.0450006774,50241,B02,OPP S'PORE KHALSA ASSN,30671,33277
26294.0122971862,48593.4854003201,58401,NIL,Opp Blk 491,26294,48593
19346.2941786624,41140.960135931,45019,B08,AFT YEW TEE FLYOVER,19346,41141
35291.7642975745,33179.9432999331,82049,B02,JOO CHIAT CPLX,35292,33180
34580.6639970178,35244.5300968095,71171,B03,BLK 1022,34581,35245
13770.1917967511,34903.0414027944,22319,B01,CHUN CHUN MFG,13770,34903
37118.1090022276,35521.7940004771,84481,B12,OPP KAKI BUKIT CTR,37118,35522
40971.9454970802,35143.7684987043,85071,B01A,BEF CHANGI FIRE STN,40972,35144
24700.9632024514,31306.7950027083,11479,B10,THE FISHERMAN CH,24701,31307
34288.4086971992,37587.4686007486,63279,B04,OPP YUYING SEC SCH,34288,37587
34676.2193007464,37976.3504992182,63071,B16,OPP BLK 248,34676,37976
15934.3596016123,34719.0849970751,21759,B04,OPP JURONG SEC SCH,15934,34719
41585.1855916514,36084.9877922394,96179,B02,,41585,36085
37546.9231006116,33128.9202975321,83219,B01,BEF FRANKEL AVE,37547,33129
23092.614001147,43798.2240976199,48049,B15,LP 199,23093,43798
15316.9097013012,36276.7298009195,28099,B24,OPP LAKESIDE STN,15317,36277
9205.08579774829,31232.1038011019,24391,B01,CHEM-SOLV TECHNOLOGIES,9205,31232
21751.7210997834,33487.7362012616,12169,B01,PANDAN VALLEY,21752,33488
11948.4577019031,37559.2402016565,27181,NIL,PUB SUB-STN,11948,37559
28768.2266970239,46686.4880014179,59209,B06,BLK 272,28768,46686
11552.440011184,33851.3940050327,23021,B22,GENERAL MOTORS,11552,33851
21428.3202989707,46689.5547026896,46011,B08,BEF WOODLANDS CTR RD,21428,46690
37651.1933003155,34464.9920978135,84569,B05,OPP BLK 53,37651,34465
44238.0323982798,40962.9508992297,99021,B17,BEF CRANWELL RD,44238,40963
24007.5964999078,44125.3097004186,48051,B14,MANDAI AGROTECH PK,24008,44125
6055.91230243629,30769.6418974747,26431,NIL,AFT BLUE CIRCLE,6056,30770
18716.7190989299,41604.5956988924,45369,B01,BLK 765,18717,41605
12224.1692018736,33024.599397477,23279,B04,BEF BENOI SECTOR,12224,33025
34522.1104973939,32968.6577019234,81139,B09,GRANDLINK SQ,34522,32969
19377.3700021525,45776.2601011957,49101,B05,OPP ORDINANCE SUPPLY BASE,19377,45776
