X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC
28579.1383,38154.9585,53201,B03,OPP SEMAC
20925.3762,30847.1367,16139,B24,BEF KENT RIDGE TER
5568.386498,34356.5811,26209,B14,OPP ISK S'PORE
14038.9905,47108.3746,34059,B02,YISHUN DIARY FARM
20598.1658,32744.9476,17161,B13,OPP BLK 329
29459.6902,34294.4826,50179,B15,AFT MOULMEIN CC
18379.6411,38298.7404,43499,B01,BLK 419
25879.1708,29990.1812,10439,B03,BLK 55
17472.5344,37892.563,43781,B12,AFT LP 74
8045.103697,33601.5402,25339,B04,ASIA STEEL WELDED MESH
22206.853,46356.8888,46559,B01,OPP BLK 101
41636.79399,35400.54,96089,B06,
24287.75904,34738.706,41089,B24,AFT JLN NAGA SARI
20930.7666,32702.3942,17159,B12,BLK 365
40591.6424,39679.3469,77139,B02,BLK 582
27951.29835,35869.92713,51111,B01,OPP ANDREW RD
33974.5336,39904.387,64561,B06,BLK 574
28826.3784,45570.3074,59359,B03,BLK 322
36086.0965,35085.24423,72041,NIL,OPP BLK 658
30148.8196,34827.2704,52321,B01,TOA PAYOH STADIUM
32454.2284,36985.1775,66359,B02A,S'GOON STN
21198.09174,34032.72574,12071,B09,BLK 116
14275.5615,34810.5549,21509,B03,OPP MEIJI SEIKA
24341.208,46303.764,46869,B04,BLK 628A
40359.1704,35422.1028,84279,B05,GOLDBELL SVR CTR
21272.9322,31088.3946,16189,B03,COMPUTER CTR
17140.07391,36008.1091,28289,B18,BLK 228
39676.20831,33637.43479,84149,B05A,LION HOME FOR ELDERS
20192.0133,43576.4603,45199,B27,MANDAI POLICE TRG CAMP
29861.5744,34791.953,52501,B01,TOA PAYOH SWIM CPLX
19998.3872,37790.8586,43291,B04,AFT JLN REMAJA
23009.1299,33168.5419,11281,B15,AFT TAN BOON CHONG AVE
13350.121,42915.8773,32041,B29,OPP LP 160
12665.5583,39657.8716,31069,B38,BEF OLD CHOA CHU KANG RD
34337.6842,37017.1147,63101,B10,OPP BLK 169
26245.8732,29631.6027,10099,B10,OPP BT MERAH TOWN CTR
18553.8918,33495.6642,20191,B02,BLK 407
36428.1468,33172.8443,83131,B08,AFT LOR H TELOK KURAU
24422.9047,47924.3777,46481,B02,AFT WOODLANDS IND PK E6
33767.2701,34278.6162,70221,B09,BLK 79 FC
23662.4601,32060.9011,11179,B04,BLK 8
15624.7421,35940.6684,21669,B12,OPP BLK 134D
13615.1641,45002.1095,33039,B16,OPP JLN BAHTERA
23703.6068,45802.3986,47501,B01,AFT COVENANT EVANGELICAL FREE CH
30364.8389,31567.4667,7551,B03,FU LU SHOU CPLX
20915.1797,36210.246,42189,B08,OPP GRAND CHATEAU
35115.8048,33339.583,82032,B17,BLK 416
21188.4377,46369.6187,46519,B02,OPP BLK 144
12760.1439,35400.09532,22469,B08,BLK 653B
37367.4014,33735.6411,83081,B09,OPP PERPETUAL SUCCOUR CH
35829.2763,41665.2545,67239,B09,OPP RIVERVALE PR SCH
40462.7773,37630.181,76199,B04,BEF TAMPINES REG LIB
25320.449,29814.4175,10111,B15,OPP BLK 28
23454.9475,32758.0721,11259,B01,BLK 17
28355.5089,44134.7522,59481,B01,BLK 873
27883.1462,29805.8797,10141,B03,BLK 18
34166.2375,38841.37,63341,B02,OPP BLK 709
38822.4616,37918.3559,75371,B07,AFT TAMPINES AVE 5
31963.84,34665.01001,60209,B02,OPP LEONG BEE CT
18680.4657,42030.3348,45351,B03,BLK 634
27834.0026,46889.1829,59529,B18,OPP YISHUN SAPPHIRE
30980.253,33347.7971,60101,B09,KWONG WAI SHIU HOSP
27456.4945,31275.2107,13169,B02,GRANGE 80 CONDO
14145.4209,34283.1992,21321,B12,BRC WELD MESH FTY
7364.347797,35511.9408,25239,B44,ASIA-PACIFIC BREWERY
15360.74057,39592.79201,30039,B19,
23427.3669,47293.7523,46431,B01,BLK 840
36011.6182,31965.5162,92181,B02,KATONG MALL
34753.1147,41077.8383,67619,B04,
35578.334,32580.8011,82149,NIL,BEF KOON SENG RD
22591.5401,35328.0623,42049,B32,HUA GUAN GDN
19585.5097,39994.3386,44149,B01,OPP PHOENIX STN
19946.6852,36787.0507,43229,B02,OPP BLK 266
44537.8266,41067.0231,99039,B20,ST. GEORGE CHAPEL
9340.35081,32964.18261,24641,B02,OPP TUBOSCOPE VETCO
19957.538,45212.09799,45131,B31,Opp Kranji Stn
29816.69722,45337.27972,59599,NIL,IPP BLK 406
11143.396,34711.0947,23079,B09,SAFTI MILITARY INST
36652.90521,31999.17895,92069,B06,TAO NAN SCHOOL
37996.7139,34108.1561,84649,B01,OPP BLK 24
42974.5577,38807.4434,98031,B05,AFT PASIR RIS DR 3
8192.112603,31687.0933,24549,B05,KEPPEL SHIPYARD
35247.9692,41644.4507,67241,B08,BLK 248A
40337.9881,33906.5828,84101,B05,OPP BLK 49
28984.6917,38266.2335,53161,B14,OPP BLK 254
41105.7705,37646.9244,76211,B07,BLK 449
41298.4159,36986.0549,76091,B06,BLK 206
26795.8449,47331.0906,58391,B01,Blk 303
26001.4813,49066.0204,58451,NIL,AFT HEAVY VEH PK
7723.763102,34133.2338,25361,B02,STANDPACK IND
21252.111,39554.758,44371,B03,BLK 219
18915.7614,36528.4106,43749,B03,OPP BT VIEW SEC SCH
15782.6116,35545.6194,21679,B02,BLK 329
29695.3587,30355.7942,4223,B06,OLD HILL ST POLICE STN
33702.89869,39721.73889,64601,B06,
37030.51359,34519.67469,83361,B03,
23001.6554,33428.1226,11309,B13,HSE NO. 589
39130.1293,33198.7167,84151,B04,CASAFINA
35168.9735,38253.2026,64211,B07,HEAVY VEH CP
18526.8049,33478.313,20199,B01,BLK 410
37366.8457,33238.2071,83189,B05,BEF BETHESDA FRANKEL CH
44314.0454,39258.0471,97081,B01,SELARANG PK DRUG REH.
35138.1385,40632.3349,67219,B10,BLK 267 MULTI-STOREY C.P
27045.1499,28205.4341,14021,B12,RADIN MAS MQUE
28589.3046,31539.6502,9038,B10,MIDPOINT ORCHARD
35630.5887,41307.9873,65049,B08,BLK 126A
29782.9403,29810.8992,5009,NIL,OPP OCBC CENTRE
15088.4152,37163.1763,28541,B08,BLK 551
25239.8125,28904.0042,14399,B05,BLK 88
38903.0004,35564.8323,84609,B22,BLK 738
34416.058,34748.1438,70099,B02,TRAFFIC POLICE
34156.9376,41793.8171,67389,NIL,BLK 317B
40537.67133,39387.64087,77021,B13,OPP BLK 571
41866.4957,36386.5124,96189,B06,BLK 166
18257.7581,33745.764,20269,B04,OPP BLK 2
39277.7175,34062.8019,84049,B08,BLK 27
39640.07922,36898.7836,76129,B03,ST. HILDA'S SEC SCH
37259.775,32452.02199,92159,B10,ST. PATRICK'S SEC SCH
21394.4592,32368.1944,19051,B10,OPP TRANSVIEW GOLF CLUB
33011.9612,40129.3075,66481,B01,OPP BLK 968
10470.4893,32137.3371,23331,B09,OPP JP NELSON
30293.2203,34472.3228,52419,B06,CURTIN SINGAPORE
29518.4597,28407.2368,3219,NIL,AFT SHENTON WAY
12901.3682,35510.6379,22521,B06,BLK 651A
34434.934,35141.767,71019,B02,BEF PAYA LEBAR ROAD
43033.67373,37918.13557,98319,B02,AFT BALLOTA PK
36266.58907,42624.97784,65289,B05,EDGEFIELD PRI SCH
43927.3385,39460.7412,97099,B04,AFT LOYANG AVE
14043.4316,46732.6175,34041,B03,B03 LIM CHU KANG RD
28226.804,45361.039,59069,B08,OPP BLK 757
21313.8824,45816.5428,46591,B10,BLK 303
21087.0154,46622.3212,46501,B03,OPP WOODLANDS TOWN GDN
26334.4145,35229.2263,41149,B02,OPP SICC
28515.4082,29344.3875,6011,B01,OPP OUTRAM PK STN
9734.987802,34206.3266,24599,B01,BEF JOO KOON WAY
14981.2579,36301.9554,21239,B14,OPP BLK 203
19367.7017,43440.0643,45071,B19,BEF MANDAI RD
32511.6249,38366.7506,63199,B10,AFT S'GOON NTH AVE 1
36101.40883,35090.74709,72049,NIL,BLK 658
21564.7816,32734.4128,19041,B09,SCH OF MEDIA \& ICT
19208.0074,40199.9191,44439,B07,BLK 9
20950.7251,31999.7365,17191,B19,NUS HIGH SCH
23593.8499,46247.7873,47581,NIL,OPP BLK 521
12239.78415,37597.32737,27179,B03,AFT LOR DANAU
4604.362799,31212.9602,26369,NIL,SEE HUP SENG
42384.05402,37222.67858,76439,B05,BLK 351
37968.2233,39129.2973,74029,B32,OPP FUTURE TAMPINES IND AVE 4
21405.9142,30186.4731,16249,B08,BEF WHOLESALE CTR
20662.381,33659.8092,17201,B04,BLK 308
26063.6152,30754.4522,10321,B08,AFT MARGARET DR
35599.2859,41317.9904,65041,B07,BLK 231
21952.0109,29873.6138,16239,B06,OPP WHOLESALE CTR
19393.7521,43432.4191,45079,B20,AFT MANDAI RD
21038.0807,40723.0813,44771,NIL,Fajar Stn
34345.8922,36649.2893,62231,B08,SCDF HOUGANG CAMP
18300.3116,33397.9871,20151,B19,OPP BLK 411
22894.2421,31009.675,18061,B05,BLK 71
42543.3354,39464.6828,78139,B06,OPP PASIR RIS PR SCH
32584.735,34251.3103,70341,B02,TANNERY BLK
26739.3127,47783.2989,58151,B03,BEF SEMBAWANG STN
29454.5459,28698.9922,3223,B03,INTL PLAZA
14956.8109,33001.3544,21121,B11,SPC SVC STN
20062.714,46085.702,46039,B34,BEF WOODLANDS IND PK D
36455.3589,41024.0145,67529,B06,OPP BLK 157A
18203.9256,41956.6679,45271,B01,BLK 560
40295.8415,37078.3689,76139,B08,OPP CENTURY SQ
27289.8874,48028.5631,58509,B01,AFT SEMBAWANG RD
36692.33939,39333.90186,64161,B17,LP 174
34734.4661,39853.043,64039,B04,BLK 434
25101.7156,32462.5715,11219,B06,GREAT EASTERN MANS
35412.4318,41439.4571,67109,B08,BLK 235
21758.5191,46884.9076,46209,B01,BLK 2
25601.9759,47554.9872,NIL,B01,WOODLANDS AVE 10
12350.6819,34085.1495,23091,B02,NIPPON
12067.8823,39346.4118,31131,NIL,AFT TRACK 33
29496.105,35706.6649,52209,B06,BLK 101C CP
29227.1876,40073.7632,55201,B09,OPP ANDERSON JC
23810.5948,46606.1927,46699,B07,THE 888 PLAZA
32501.4077,32107.8829,80219,B06,NATL STADIUM
12188.7429,36012.513,27271,B02,BLK 962
28404.9087,30166.5469,6159,B06,RIVER VIEW HOTEL
38976.689,37240.3955,75111,B02,BLK 874A
41553.9748,39047.0558,77059,B08,BLK 425
41851.73486,36191.00382,96199,B04,OPP BLK 224
23916.07633,28550.8343,15161,B05,PASIR PANJANG CTR
24751.8187,47771.1442,46739,B01,OPP YEW HUAT SCAFFOLDING WORK
29243.1462,29805.5512,5022,B06,PEOPLE'S PK CTR
24855.8338,49488.097,47099,B04,GOLD KIT
29971.5055,30211.3566,2181,NIL,SUPREME CT
33700.6486,41330.9235,67329,B02A,OPP BLK 310B
24926.27024,34366.87409,41061,B29,CHINESE HIGH SCH
12419.8474,38679.5479,31031,B06,CIVIL DEFENCE ACADEMY
30824.9732,35284.4331,52489,B01,OPP TOA PAYOH POLYCLINIC
15121.7964,36728.0494,28411,B02,BLK 526
20613.6824,34038.7983,17399,NIL,OPP FREESIA WOODS CONDO
26364.5338,42113.579,56099,B36,OPP FORMER SELETAR INST
35029.899,41465.805,67009,NIL,SENGKANG INT
41455.6555,37846.6088,76371,B01,BLK 459
12153.5636,34431.9044,23179,B11,AFT SECOND LOKYANG RD
17244.7532,32037.9432,29049,B04,LTH LOGISTICS
27794.21574,46619.21047,59269,B06,OPP BLK 174
25611.90581,33925.58642,41011,B23,BEF CROWN CTR
12700.2724,35878.8663,22361,B08,BLK 641
31117.6416,37407.3195,66091,B01,GOLDEN HILL EST
34855.4151,33296.3266,82011,B15,AFT TG KATONG CPLX
24494.8472,28567.912,15041,B22,NOL BLDG
11148.771,37257.5253,27021,NIL,HALL 15
35483.9212,40725.2621,65029,B04,BLK 111
13282.2711,44287.2319,32089,B22,AFT SG GEDONG CAMP
32357.2422,33968.7388,60069,NIL,KALLANG BASIN SWIM CPLX
25796.0896,34201.5575,41121,B05,S'PORE BIBLE COLLEGE
27641.8782,37949.152,53369,B09,OPP BLK 454
43414.7694,39250.2657,98231,B07A,LOYANG IND EST
10712.1801,34421.8393,23499,B02,S'PORE SHINEI SANGYO
36081.6836,31900.6034,92189,B01,PARKWAY HOTEL
32971.24977,39100.7872,63311,B08,BLK 634
37723.9472,33207.2936,83229,B03,
26826.6573,48301.3521,58481,NIL,OPP WELLINGTON PR SCH
18760.0484,38855.1185,43529,B08,OPP BT BATOK DRIVING CTR
28272.2105,37229.8269,53179,B02,SIN MING PLAZA
25116.7478,30608.2051,11139,B12,BLK 53A CP
41859.7983,34794.9607,96221,B07,OPP S'PORE EXPO
36911.2933,33693.2123,83062,B05,KEMBANGAN STN
26224.6011,29092.8943,14249,B07,BLK 1
31620.6712,38348.3388,66151,B05,OPP PENSHURST PL
33182.3324,31128.5953,90051,B12,OPP S'PORE SWIM CLUB
30405.3906,33445.1207,50231,B04,ITE BALESTIER
10884.5964,31599.2507,23301,B14,BEF BENOI BASIN
31871.8055,38158.896,66129,B02,AFT CHUAN GDN
41124.1635,35839.6026,96259,B06,AFT CHANGI GENERAL HOSP
29885.2772,30315.5888,4249,B01,OPP THE TREASURY
34602.2042,40933.7859,67339,B06,OPP BLK 200B
36775.5528,41815.2633,65171,B02,OPP BLK 126A
36478.78365,35061.0746,72081,NIL,OPP BLK 668
36467.20678,35018.16038,72089,NIL,BLK 671A
34060.4738,37148.1269,63291,B02,OPP BLK 115
27169.5022,33210.399,40211,B05,OPP MET YMCA
31812.735,34028.16599,60159,B07,BLK 54
27353.6691,32903.7242,40209,B04,THE PINES
15735.4689,34762.2194,21571,B03,OPP JURONG SEC SCH
38430.9651,32029.9317,93169,B22,BEF CP D5
29607.1129,29038.6951,3151,B03,OPP GB BLDG
26138.3237,49434.6239,58141,B08,SEMBAWANG CAMP
40439.8238,33317.42,84671,B01,AFT BLK 156
29298.5087,39503.8009,54041,B05,OPP CT S'PORE
23664.9972,47161.5767,46411,B11,BLK 869
26163.5513,30206.1785,10209,B14,REDHILL STN
21559.9831,30246.6247,16059,B26,JAMIYAH HALFWAY HSE
26731.4945,30111.3596,10189,B10,BLK 104A C.P.
11546.315,36802.5641,27311,B05,HALL 2
5936.747203,33825.9846,26089,B15,BEF TUAS AVE 20
34802.79431,38168.38552,64209,B06,AFT DEFU AVE 1
11119.9471,33921.1044,23039,B23,OPP PHILIPS ELECTRONICS
19217.5508,36783.5313,43179,B09,BLK 231
42874.6735,34416.5708,96241,B01,BUILDERS CTR
12830.3164,40540.0687,31211,B33,AFT MUSLIM CEMY PATH 17
34658.5733,31444.8877,91069,B14,BEF WALTON RD
36239.6928,33553.257,83011,B01,CASA SARINA
29958.8527,29400.4765,3031,B01,OPP AIA TWR
20964.1445,35826.6328,42239,B07,GREEN LODGE MANS
35342.9347,31675.3187,92091,B19,OPP ONE AMBER
29801.1581,28939.9068,3129,B01,UIC BLDG
32154.9032,42742.8151,68099,B02,BLK 860
15523.0913,34713.6879,21189,B04,BLK 5
31028.54915,43404.94048,68161,NIL,SELETAR W CAMP G 3
25082.5861,47323.4227,47619,B12,OPP WOODSVALE CONDO
23686.3072,46077.9266,46651,B04,BLK 550
13258.8154,32025.9066,22089,B02,NATSTEEL
26926.2133,47219.564,58021,B23,BEF CANBERRA RD
21736.3825,47551.0643,46131,B03,AFT MARSILING LANE
41522.3071,37245.8481,76101,B08,TAMPINES EAST CC
11336.9615,33548.1782,23191,B05,OPP S'PORE TPT PTE LTD
23436.73242,34973.49608,42021,B37,AFT MAPLE AVE
15958.9919,35107.4198,21639,B06,JAPANESE GDN
26864.7035,28196.8668,14309,B03,BLK 41
41371.67193,36016.56764,96161,B03,OPP SIMEI STN
31894.984,34250.353,60179,B09,
21034.4969,30435.7649,16079,B30,BEF PASIR PANJANG PO
35038.2087,31799.5895,92161,NIL,AFT KATONG PO
27626.3959,33552.196,40079,B08,CHINESE INTL SCH
5129.8939,32624.4797,26279,B09,AFT TUAS STH AVE 4
28716.1146,36858.9154,53129,B05,OPP MARYMOUNT STN
22319.2171,29460.0477,16019,B18,HAW PAR VILLA
20393.6916,37826.8013,43811,B01,BEF SUMMERHILL
21779.7216,30169.696,16049,B24,WESTVALE
24702.5341,27733.0593,14429,B04,CP B
29013.8558,38228.3275,53169,B13,BLK 254
42962.62083,36556.97032,97161,B03,EDWARDS LIFESCIENCE
18022.15595,46666.21631,49141,B06,CTRL GRANITE IND
20883.918,40123.5965,44231,B04,ZHENGHUA PR SCH
22103.0557,35452.4942,42061,B45,KING ALBERT PK
20094.238,45591.7962,46029,B32,AFT WOODLANDS FIRE STN
23105.1548,47311.3859,46459,B07,BLK 872
34400.5422,39187.9168,64559,B01,BLK 830A
21538.1343,35806.4336,42151,B01,AFT UPP BT TIMAH RD
19248.0386,42729.9843,45161,B04,OPP HIAP HIN
13534.3808,35576.8414,22509,B01,BLK 663E
39010.678,34789.1983,84349,B09,FENGSHAN PR SCH
44309.5909,41407.0225,99099,B05,AFT TURNHOUSE RD
27892.6211,40249.2379,56209,B51,BEF THOMSON HILLS DR
25164.5831,48294.91951,46931,B01B,ANIXTER BLDG
27726.389,43849.558,59031,B01,
34873.1603,41175.3391,67341,B03,OPP BLK 204 CP
28072.8932,38776.2223,54069,B16,OPP BLK 246
36602.7709,32809.8791,83129,B05,AFT JI XIANG CT
15800.848,34046.9734,21021,B08,BEF JURONG PORT RD
35511.45161,34745.98157,71139,B07,BLK 302
41424.0589,39673.2137,78101,B11,OPP DOWNTOWN EAST
20490.1773,32745.9751,17239,B01,NTUC FAIRPRICE
19916.8243,36786.8165,43221,B01,BLK 267
29481.9193,28390.2023,3211,B01,BEF SHENTON WAY
11811.7475,36411.9196,27281,B01,HALL 1
41831.016,39344.9641,78241,B03,BET BLKS 453/454
22588.61801,30538.78953,15139,B01,OPP KENT RIDGE STN
21549.1365,36128.0084,42091,B03,OPP BT TIMAH SHOP CTR
24411.436,27758.9516,14419,NA,CP A
21082.0716,30410.1294,16071,B27,OPP PASIR PANJANG PO
25297.8023,49330.7292,47811,B12,WOODLANDS SUNNY FOOD
10438.0501,33610.023,24259,B04,OPP SKF PTE LTD
31757.7808,34950.6249,61099,B01,POTONG PASIR CC
32030.2688,31041.9281,90019,B03,PK SHORE CONDO
27547.2495,33490.356,40071,B15,LENG KWANG BAPTIST CH
27819.3365,46859.2798,59521,B17,YISHUN SAPPHIRE
32829.281,40505.752,67079,B21,ST VINCENT DE PAUL CH
6229.964601,36034.6667,25421,B03,OPP RAFFLES MARINA
18399.9544,45668.3809,49071,B02,OPP WASON WOOD IND
20426.00341,30862.00437,17309,B14,LP112
13579.7866,34530.441,22281,B01,AFT SOON LEE RD
37048.2828,33436.0652,83209,B09,AFT FRANKEL TERR
24749.9812,28355.1791,14189,B14,AFT ALEXANDRA RD
26291.36,30020.4706,10481,B02,OPP BLK 73
27979.824,32174.3885,9219,B06,FAR EAST PLAZA
38736.7147,38944.0188,74041,B35,OPP GOLDEN PAGODA TP
18308.0998,36312.8249,43699,B02,BLK 298
41998.5968,38530.7432,78181,B03,BEF BLK 187
24030.4525,47738.2064,46471,B04,OPP BLK 773
27643.7037,28703.8485,10399,B05,MELATI BLK 2
22583.75446,30808.5217,18339,B02A,OPP KENT RIDGE STN
30914.0575,33068.0497,7249,B08,OPP UMAR P TAMIL LANG CTR
28967.1074,39077.2916,54231,B19,BLK 129
29263.4625,30548.7912,4339,B04,OPP LIANG CT
5824.531002,34936.3751,25451,B09,OPP SCHERING-PLOUGH
43242.83429,35272.57871,96351,B01,BEF CHANGI STH ST 1
39889.1149,36355.8142,75051,B10,OPP SAFRA TAMPINES
44015.5147,39845.9052,98061,B11,OPP SIA ENGINE TEST CTR
38249.4673,35594.5846,84629,B18,BLK 716
24729.3602,44176.023,48061,B12,AFT LOR GAMBAS
8933.087701,32603.5774,24189,B06,TAI SIN ELECTRIC CABLES
21508.8694,45645.0873,47639,NIL,BLK 418
15139.8149,35449.5555,21201,B07,SIME RENGO PACKAGING LTD
28180.6066,29842.9466,6069,B02,AFT FURAMA RIVERFRONT
31266.02241,41336.09756,67011,B34,
11848.3841,34776.2207,23059,B05,AFT KIAN TECK RD
14056.2814,46668.9269,34049,B04,AFT LIM CHU KANG LANE 8
26434.4618,32090.115,13011,B03,OPP S'PORE BOTANIC GDNS
38795.0833,34940.7544,84421,B03,BLK 510
10096.6408,34401.5249,24139,B06,TRANSPEC ASIA
23709.4103,46495.0862,46679,B04,OPP THE 888 PLAZA
32306.6656,36565.6791,62129,B12,BLK 403
10655.7833,31567.93,23311,B13,KEPPEL SHIPYARD
27571.8569,29006.2266,10061,B03,BLK 140
29198.6914,30948.9924,8019,B02,AFT HAW PAR GLASS TWR
40669.5738,37476.4313,76159,B08,OPP BLK 237
30570.3711,31494.5478,1059,B08,BUGIS STN
33858.1392,41834.7867,67549,B99,OPP HOCKEY STADIUM
29766.6797,33469.6562,50129,B04,OPP TAN TOCK SENG HOSP
41843.7383,36426.6121,96181,B05,BLK 151
29770.67143,32028.88783,40011,B01,OPP LITTLE INDIA STN
36979.6657,35263.8021,84499,B07,BLK 140
5234.083603,33010.0249,26261,NIL,AFT TUAS STH AVE 4
22579.915,31379.2101,18119,B01,OPP FAIRFIELD METH PR SCH
25921.9548,48650.0547,58359,B11,OPP BLK 484A CP
36299.581,42642.556,65281,B06,PUNGGOL SEC SCHOOL
23377.4508,30212.5425,18131,B02,SCIENCE PK
29427.7037,45428.3267,59401,B08,BLK 358
42760.93822,37269.85441,97011,B01,THE JAPANESE SCH
20381.59431,30875.98856,17301,B13,LP111
33214.0247,33428.047,80231,B01,BLK 59
32134.4746,35961.8087,61041,B09,BEF BRADDELL RD
24702.2184,32725.6897,11091,B11,TULIP GDN
23457.9911,48228.6988,47049,B21,WOODLANDS AUTO HUB
24965.3746,30151.1934,11529,B13,BEF IKEA IND BLDG
21448.8833,39372.6153,44381,B01,BLK 202
27454.5519,38732.1302,53099,B18,AFT ANG MO KIO AVE 1
32224.1941,40092.4927,66461,B04,BEF SEAGATE
41095.5874,35402.4871,96101,B03,BLK 3012
20540.38087,30518.73264,17351,B11,AFT CLEMENTI RD
28175.7886,28747.6998,10049,B03,AFT JLN BT MERAH
29485.6777,35290.9181,52199,B03,BLK 84B
35333.6398,36332.1691,71189,B10,PAYA LEBAR AIR BASE
22343.179,46450.774,46291,B07,BLK 106
34920.5676,33106.0508,82029,B18,BLK 14 MKT / FC
31876.9742,37654.4338,66119,B04,SUMMER PL
22617.8828,32986.8828,12139,B02,AFT MT SINAI LANE
12948.7715,34769.97,22609,NIL,SOON LEE BUS PARK
19211.99827,35501.99437,28689,B04,OPP TOH GUAN CTR
27515.4712,45434.7221,59511,B01,YISHUN SEC SCH
26135.1231,30195.2578,10201,B15,OPP REDHILL STN
29156.6249,38011.3509,53371,B05,BLK 257
28665.9152,40379.4605,55149,B10,BLK 622
28786.5239,28440.5359,5631,B01,BLK 16
36141.91237,34783.11316,72029,B02,OPP BLK 646
12734.94089,35355.3979,22461,B07,OPP BLK 653B
12686.447,32865.49,22391,B09,Bef Jln Buroh
34293.4231,37363.2741,63281,B01,BLK 105 MKT/FC
16958.8051,39900.7095,30089,B01,AFT HAI INN SEE TP
24002.6013,46813.4271,46761,B04,BLK 706
31173.1868,37877.0391,66181,B01,AFT CHARTWELL DR
28380.3133,38976.7228,54219,B24,OPP MAYFLOWER SEC SCH
33346.5985,40199.8842,66541,B01,BLK 980C
25571.82466,30527.94994,10299,B10,OPP SM MOTORS CTR
28577.834,38111.0469,53209,B04,SEMAC
5942.586701,35289.3609,25449,B08,OPP KASEI OPTONIX ASIA
30398.2286,39645.2867,54579,B12,BLK 540
20884.0563,30816.2566,16131,B25,OPP KENT RIDGE TER
29647.765,39634.4855,54349,B10,BLK 504
36524.9729,35298.0899,72039,B06,AFT JLN DAMAI
42471.0707,38256.7683,98019,B02,OPP BLK 149A
33475.9757,31144.9153,90069,B13,OPP DUNMAN HIGH SCH
18655.0551,42006.8864,45359,B04,BLK 790
26335.4699,42890.9068,57021,B01,FOREST HILLS CONDO
19613.10669,40757.785,44059,B04,OPP HEAVY VEH PK
46159.1052,39935.0063,95061,B05,SIA HANGAR
27085.1347,28527.3376,14389,B01,OPP BLK 109
18373.7401,37151.3496,43401,B02,BT BATOK POLYCLINIC
36742.50378,34934.80619,72071,B05,BLK 133
20657.53359,38351.70197,43061,B15,AFT HILLVIEW RD
25644.7232,29293.0985,14191,B01,BLK 104B
19872.4745,31913.5698,17321,B19,TIEN WAH PRESS BLDG
31976.0748,36910.851,66411,B06,BLK 326
14365.5352,34350.9531,21491,B06,BEF BOON LAY WAY
22844.4843,29317.5118,15071,B12,BUONA VISTA GDNS
19439.2726,45471.8832,49091,B03,BEF RAILWAY CROSSING
15923.70899,34794.20799,21751,B03,JURONG SEC SCH
20783.99938,30346.31306,17291,B09,WEST COAST PK
29752.53885,31280.34215,8079,B01,SCH OF THE ARTS
20967.1912,39483.1799,43131,B02,BLK 133
24937.4109,43725.6658,48071,B10,MANDAI CREMATORIUM
34782.05017,41069.83246,67611,B03,
22188.1254,31941.4439,19071,B06,OPP UNITED WORLD COLLEGE
32462.8485,34523.8461,70361,B01,KENWOOD
26291.4564,42199.5168,56091,B35,OPP THONG SOON RD
33322.1978,39539.5359,64519,B03,BLK 943
30594.34,39234.8385,54581,B09,BLK 574
39378.4564,34192.2966,84199,NIL,OPP BLK 220 CP
30481.879,30843.3351,1619,B02,OPP RAFFLES HOTEL
19670.30844,34674.76832,28189,B02,ULU PANDAN R.I. PLANT
39668.22691,33608.92776,84141,B06A,OPP LION HOME FOR ELDERS
25724.2525,48253.9538,NIL,B06,WOODLANDS AVE 10
43535.80455,37181.95903,97311,B03,ZUELLIG PHARMA
32606.4562,41422.0125,67491,B06,AFT FERNVALE LANE
31785.84193,36161.09089,66079,B03,PUB RECREATION CLUB
40106.9459,36752.7078,76069,B02,BLK 147
34682.8816,34267.7353,71229,NIL,OPP MEIBAN IND BLDG
34509.3329,32385.695,81191,B01,OPP NORTHLIGHT SCH
18455.5489,33639.107,20181,B04,AYER RAJAH CC
23478.6724,47311.5497,46439,B02,BLK 880
7879.659797,33756.8428,25349,B06,TIMES PRINTERS
27790.33057,37501.71245,53059,B10,OPP THOMSON PLAZA
28891.13486,37944.57915,53151,B12,OPP BLK 263A CP
24323.5082,46956.6494,46771,B02,OPP ADMIRALTY STN
19331.3331,46019.6762,49111,B07,AFT JLN LAM HUAT
21398.6868,40142.3568,44311,B03,OPP BLK 253
19238.4309,42783.1841,45169,B03,HIAP HIN
22166.6839,46117.0594,46541,B02,OPP BLK 347
36694.0153,39252.7513,64169,B18,LP 175
43491.6421,39274.1052,98239,B08A,OPP LOYANG IND EST
